time_index,time,target_x,target_y,target_z,true_x,uncontrolled_x,raw_readout_x,corrected_feedback_input_x,control_signal_x,controlled_x,u_x,true_y,uncontrolled_y,raw_readout_y,corrected_feedback_input_y,control_signal_y,controlled_y,u_y,true_z,uncontrolled_z,raw_readout_z,corrected_feedback_input_z,control_signal_z,controlled_z,u_z
11596,1165.96,-0.9352254096996273,-3.437588552458212,3.2307674862458016,0.45508554325323575,0.45609896638423075,-0.14994244890493935,-0.14994244890493957,2.2062761882296683e-16,-0.14994244890493957,2.2062761882296683e-16,-5.010728703277133,-5.011840330990783,0.10024518384777492,0.10024518384777625,-1.472677995541777e-15,0.10024518384777625,-1.472677995541777e-15,3.3104119059133015,3.3104001546447765,3.0138542576157503,3.0138542576157503,0.0,3.0138542576157503,0.0
11597,1165.97,-0.9352254096996273,-3.437588552458212,3.2307674862458016,0.40942535368856386,0.41044823538988995,-0.14585142431271425,-0.14585142431271425,0.0,-0.14585142431271425,0.0,-4.960225170631857,-4.961369757608371,0.10810961432475441,0.10810961432475352,7.363389977708885e-16,0.10810961432475352,7.363389977708885e-16,3.310701022295128,3.310689514494956,3.0140219244602533,3.0140219244602533,0.0,3.0140219244602533,0.0
11598,1165.98,-0.9352254096996273,-3.437588552458212,3.2307674862458016,0.36337905146844707,0.3644095998504868,-0.14172211886630282,-0.14172211886630282,0.0,-0.14172211886630282,0.0,-4.908356491800885,-4.9095293878760415,0.11595543664435626,0.11595543664435581,7.363389977708885e-16,0.11595543664435581,7.363389977708885e-16,3.310979115266323,3.3109678531845317,3.014190567688767,3.014190567688767,0.0,3.014190567688767,0.0
11599,1165.99,-0.9352254096996273,-3.437588552458212,3.2307674862458016,0.31703093119944437,0.31806719817665363,-0.13755391982326526,-0.13755391982326548,2.2062761882296683e-16,-0.13755391982326548,2.2062761882296683e-16,-4.855333821211211,-4.856530247532843,0.12378169128794747,0.12378169128794703,7.363389977708885e-16,0.12378169128794703,7.363389977708885e-16,3.311246102797933,3.3112350884875883,3.0143601965029507,3.0143601965029507,0.0,3.0143601965029507,0.0
11600,1166.0,-0.9352254096996273,-3.437588552458212,3.2307674862458016,0.2704722081527368,0.27151209557723366,-0.13334620103745354,-0.13334620103745376,2.2062761882296683e-16,-0.13334620103745376,2.2062761882296683e-16,-4.801373525490421,-4.802588606356371,0.13158738884507937,0.13158738884507937,0.0,0.13158738884507937,0.0,3.3115019239326458,3.3114911592001537,3.0145308202525163,3.0145308202525163,0.0,3.0145308202525163,0.0
11601,1166.01,-0.9352254096996273,-3.437588552458212,3.2307674862458016,0.22380062250197333,0.2248418921439581,-0.1290983226020458,-0.1290983226020458,0.0,-0.1290983226020458,0.0,-4.7466956991299485,-4.74792449729296,0.13937150900153839,0.13937150900153839,0.0,0.13937150900153839,0.0,3.311746540400488,3.3117360267345908,3.014702448438475,3.014702448438475,-2.48934768692709e-17,3.014702448438475,-2.48934768692709e-17
11602,1166.02,-0.9352254096996273,-3.437588552458212,3.2307674862458016,0.1771198616818519,0.17816014935810542,-0.12480963048192695,-0.12480963048192695,0.0,-0.12480963048192695,0.0,-4.691522510236367,-4.692760065218998,0.14713299948882375,0.14713299948882375,0.0,0.14713299948882375,0.0,3.311979938117793,3.3119696766000226,3.014875090716475,3.014875090716475,0.0,3.014875090716475,0.0
11603,1166.03,-0.9352254096996273,-3.437588552458212,3.2307674862458016,0.13053879534007068,0.13157562936044198,-0.12047945613508682,-0.12047945613508682,0.0,-0.12047945613508682,0.0,-4.636076396701772,-4.637317765570135,0.15487077499342128,0.15487077499342128,0.0,0.15487077499342128,0.0,3.312202128525,3.3121921197271607,3.01504875690023,3.01504875690023,0.0,3.01504875690023,0.0
11604,1166.04,-0.9352254096996273,-3.437588552458212,3.2307674862458016,0.08417052431212799,0.08520134823928138,-0.11610711612269908,-0.11610711612269908,0.0,-0.11610711612269908,0.0,-4.580578141101451,-4.581818441063457,0.1625837160242125,0.16258371602421207,7.363389977708885e-16,0.16258371602421207,7.363389977708885e-16,3.312413149718355,3.3124033935950568,3.0152234569650362,3.0152234569650362,0.0,3.0152234569650362,0.0
11605,1166.05,-0.9352254096996273,-3.437588552458212,3.2307674862458016,0.038131253000224366,0.0391534525058751,-0.11169191170754356,-0.11169191170754356,0.0,-0.11169191170754356,0.0,-4.525244860343487,-4.526479312461424,0.17027066773616628,0.1702706677361654,7.363389977708885e-16,0.1702706677361654,7.363389977708885e-16,3.3126130673318315,3.312603563117826,3.015399201051386,3.015399201051386,4.97869537385418e-17,3.015399201051386,4.97869537385418e-17
11606,1166.06,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.00746099690563802,-0.006450063542396078,-0.10723312844042243,-0.10723312844042265,2.2062761882296683e-16,-0.10723312844042265,2.2062761882296683e-16,-4.470287953027116,-4.471511926261315,0.1779304387085161,0.1779304387085161,0.0,0.1779304387085161,0.0,3.3128019751289,3.312792721251521,3.015575999468681,3.015575999468681,0.0,3.015575999468681,0.0
11607,1166.07,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.052487804775490934,-0.051490773227478526,-0.10273003573421391,-0.10273003573421413,2.2062761882296683e-16,-0.10273003573421413,2.2062761882296683e-16,-4.415911053068651,-4.417120107796344,0.18556179967539244,0.18556179967539288,-7.363389977708885e-16,0.18556179967539288,-7.363389977708885e-16,3.3129799952690977,3.31297098928533,3.0157538626990408,3.0157538626990408,2.48934768692709e-17,3.0157538626990408,2.48934768692709e-17
11608,1166.08,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.09683186672316596,-0.0958513311622069,-0.0981818864251931,-0.09818188642519343,3.3094142823445026e-16,-0.09818188642519343,3.3094142823445026e-16,-4.362308041906577,-4.363497971988967,0.19316348220694346,0.19316348220694346,0.0,0.19316348220694346,0.0,3.31314727822174,3.313138516787249,3.015932801401222,3.015932801401222,0.0,3.015932801401222,0.0
11609,1166.09,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.1403785668962295,-0.13941704364919705,-0.09358791632125207,-0.0935879163212523,2.2062761882296683e-16,-0.0935879163212523,2.2062761882296683e-16,-4.309661173063468,-4.310828045471435,0.20073417733875765,0.20073417733875765,0.0,0.20073417733875765,0.0,3.3133040023083193,3.3132954811824966,3.016112826414639,3.016112826414639,0.0,3.016112826414639,0.0
11610,1166.1000000000001,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.183017557411213,-0.18207744897419464,-0.08894734373663826,-0.08894734373663848,2.2062761882296683e-16,-0.08894734373663848,2.2062761882296683e-16,-4.258139361719696,-4.2592795526864045,0.20827253414735392,0.20827253414735392,0.0,0.20827253414735392,0.0,3.313450372865817,3.313442086952955,3.016293948763495,3.016293948763495,-2.48934768692709e-17,3.016293948763495,-2.48934768692709e-17
11611,1166.1100000000001,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.22464429703459077,-0.22372785774104664,-0.0842593690128206,-0.08425936901282083,2.2062761882296683e-16,-0.08425936901282083,2.2062761882296683e-16,-4.20789668812075,-4.209006914783938,0.21577715826942034,0.2157771582694199,7.363389977708885e-16,0.2157771582694199,7.363389977708885e-16,3.313586621034834,3.3135785644575932,3.01647617966103,3.01647617966103,0.0,3.01647617966103,0.0
11612,1166.1200000000001,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.2651614984331098,-0.2642708030273567,-0.07952317402509479,-0.07952317402509501,2.2062761882296683e-16,-0.07952317402509501,2.2062761882296683e-16,-4.159071157183816,-4.16014850372852,0.22324661036230653,0.22324661036230564,7.363389977708885e-16,0.22324661036230564,7.363389977708885e-16,3.313713002188509,3.313705168386548,3.0166595305138815,3.0166595305138815,4.97869537385418e-17,3.0166595305138815,4.97869537385418e-17
11613,1166.13,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.304480436361367,-0.30361735259389466,-0.07473792167452376,-0.07473792167452376,0.0,-0.07473792167452376,0.0,-4.111783747894003,-4.112825685321681,0.23067940450327074,0.23067940450327118,-7.363389977708885e-16,0.23067940450327118,-7.363389977708885e-16,3.313829794029973,3.3138221758744932,3.0168440129265672,3.0168440129265672,0.0,3.0168440129265672,0.0
11614,1166.14,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.3425220744389293,-0.34168824058695835,-0.06990275536480373,-0.06990275536480384,1.1031380941148342e-16,-0.06990275536480384,1.1031380941148342e-16,-4.066137775487984,-4.067142174326783,0.23807400652471067,0.23807400652470978,7.363389977708885e-16,0.23807400652470978,7.363389977708885e-16,3.313937294396962,3.31392988431128,3.01702963870609,3.01702963870609,2.48934768692709e-17,3.01702963870609,2.48934768692709e-17
11615,1166.15,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.3792179758706998,-0.37841478381776955,-0.06501679846365804,-0.06501679846365804,-1.1031380941148342e-16,-0.06501679846365804,-1.1031380941148342e-16,-4.022218577671248,-4.0231837132004635,0.24542883228264234,0.24542883228264234,0.0,0.24542883228264234,0.0,3.31403581882146,3.3140286088985524,3.0172164198666724,3.0172164198666724,0.0,3.0172164198666724,0.0
11616,1166.16,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.41451097304595574,-0.4137395572559878,-0.06007915374832795,-0.06007915374832795,0.0,-0.06007915374832795,0.0,-3.9800935239574993,-3.9810180738316854,0.2527422458554267,0.2527422458554258,7.363389977708885e-16,0.2527422458554258,7.363389977708885e-16,3.314125697899464,3.3141186800094316,3.0174043686346197,3.0174043686346197,0.0,3.0174043686346197,0.0
11617,1166.17,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.4483555817186029,-0.4476168141423765,-0.055088902834748654,-0.05508890283474854,-1.1031380941148342e-16,-0.05508890283474854,-1.1031380941148342e-16,-3.939812335430498,-3.940695369929368,0.26001255766968745,0.2600125576696879,-7.363389977708885e-16,0.2600125576696879,-7.363389977708885e-16,3.314207274530681,3.31420044041376,3.017593497453319,3.017593497453319,0.0,3.017593497453319,0.0
11618,1166.18,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.48071815664489775,-0.4800126473266764,-0.050045105589993755,-0.05004510558999398,2.2062761882296683e-16,-0.05004510558999398,2.2062761882296683e-16,-3.901407691532839,-3.9022486570000026,0.26723802255020823,0.26723802255020823,0.0,0.26723802255020823,0.0,3.314280901090061,3.314274242433573,3.0177838189883777,3.0177838189883777,0.0,3.0177838189883777,0.0
11619,1166.19,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.5115767963548585,-0.5109048992840077,-0.04494679952755665,-0.044946799527556425,-2.2062761882296683e-16,-0.044946799527556425,-2.2062761882296683e-16,-3.8648960914881716,-3.8656947878212096,0.2744168376903735,0.2744168376903735,0.0,0.2744168376903735,0.0,3.314346936592508,3.314340445092486,3.017975346132905,3.017975346132905,0.0,3.017975346132905,0.0
11620,1166.2,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.5409210144564781,-0.5402828380444797,-0.03979299918505008,-0.03979299918504997,-1.1031380941148342e-16,-0.03979299918504997,-1.1031380941148342e-16,-3.830278931101126,-3.83103548438803,0.28154714053966945,0.28154714053966945,0.0,0.28154714053966945,0.0,3.3144057439090644,3.3143994113188877,3.018168092012937,3.018168092012937,0.0,3.018168092012937,0.0
11621,1166.21,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.5687512029553408,-0.5681466244150659,-0.034582695483910575,-0.034582695483910686,1.1031380941148342e-16,-0.034582695483910686,1.1031380941148342e-16,-3.797543751196011,-3.7982585827381024,0.28862700660449514,0.28862700660449514,0.0,0.28862700660449514,0.0,3.314457687087679,3.314451505256738,3.0183620699930205,3.0183620699930205,2.48934768692709e-17,3.0183620699930205,2.48934768692709e-17
11622,1166.22,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.5950779191370569,-0.5945066019934628,-0.029314855070673218,-0.029314855070673218,0.0,-0.029314855070673218,0.0,-3.766665611896016,-3.7673394049061737,0.29565444715847944,0.29565444715847944,0.0,0.29565444715847944,0.0,3.3145031288247897,3.314497089730108,3.0185572936819445,3.0185572936819445,0.0,3.0185572936819445,0.0
11623,1166.23,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.6199210314265893,-0.6193824453863367,-0.023988419639418335,-0.023988419639418557,2.2062761882296683e-16,-0.023988419639418557,2.2062761882296683e-16,-3.737608547172918,-3.738242212393964,0.3026274068581327,0.3026274068581327,0.0,0.3026274068581327,0.0,3.314542428125847,3.314536523898955,3.0187537769386363,3.0187537769386363,0.0,3.0187537769386363,0.0
11624,1166.24,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.6433087613197116,-0.6428022037596093,-0.018602305234980854,-0.018602305234980965,1.1031380941148342e-16,-0.018602305234980965,1.1031380941148342e-16,-3.7103270563303927,-3.7109216976960746,0.30954376125965455,0.3095437612596541,7.363389977708885e-16,0.3095437612596541,7.363389977708885e-16,3.3145759381841895,3.3145701611346223,3.018951533878222,3.0189515338782225,-2.48934768692709e-17,3.0189515338782225,-2.48934768692709e-17
11625,1166.25,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.665276658154671,-0.6648012765438335,-0.0131554015365134,-0.0131554015365134,0.0,-0.0131554015365134,0.0,-3.6847675929367556,-3.6853244742189486,0.316401314232432,0.31640131423243334,-1.472677995541777e-15,0.31640131423243334,-1.472677995541777e-15,3.314604004498748,3.3145983471347162,3.0191505788782567,3.0191505788782567,-2.48934768692709e-17,3.0191505788782567,-2.48934768692709e-17
11626,1166.26,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.6858665414573224,-0.6854213560959684,-0.007646571121044832,-0.007646571121044832,0.0,-0.007646571121044832,0.0,-3.660870016755823,-3.661390529931665,0.32319779526455017,0.32319779526455017,0.0,0.32319779526455017,0.0,3.314626963242472,3.314621418288608,3.0193509265851244,3.0193509265851244,0.0,3.0193509265851244,0.0
11627,1166.27,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.7051254422278584,-0.7047093687600117,-0.0020746487066380936,-0.0020746487066377606,-3.3094142823445026e-16,-0.0020746487066377606,-3.3094142823445026e-16,-3.638568979988424,-3.6390546158449366,0.3299308566554302,0.3299308566554302,0.0,0.3299308566554302,0.0,3.314645139885393,3.314639700297225,3.0195525919206254,3.0195525919206254,2.48934768692709e-17,3.0195525919206254,2.48934768692709e-17
11628,1166.28,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.7231045702495522,-0.7227164414833961,0.0035615596251893367,0.0035615596251892256,1.1031380941148342e-16,0.0035615596251892256,1.1031380941148342e-16,-3.6177952252109695,-3.6182475465032296,0.33659807059052227,0.3365980705905214,7.363389977708885e-16,0.3365980705905214,7.363389977708885e-16,3.314658848069229,3.3146535070440715,3.019755590088739,3.019755590088739,0.0,3.019755590088739,0.0
11629,1166.29,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.7398583296878534,-0.7394969163340112,0.00926327722810405,0.00926327722810405,0.0,0.00926327722810405,0.0,-3.598476778416174,-3.5988973957232204,0.34319692609263264,0.34319692609263397,-1.472677995541777e-15,0.34319692609263397,-1.472677995541777e-15,3.314668388724496,3.3146631397087316,3.019959936582581,3.019959936582581,0.0,3.019959936582581,0.0
11630,1166.3,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.7554434002695987,-0.7551074302832063,0.015031757710978422,0.015031757710978422,0.0,0.015031757710978422,0.0,-3.5805400262317573,-3.5809305765204122,0.3497248258443828,0.34972482584438236,7.363389977708885e-16,0.34972482584438236,7.363389977708885e-16,3.3146740494163462,3.3146688861094793,3.0201656471915497,3.0201656471915497,0.0,3.0201656471915497,0.0
11631,1166.31,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.7699178964844733,-0.7696060727710372,0.02086828577953792,0.0208682857795377,2.2062761882296683e-16,0.0208682857795377,2.2062761882296683e-16,-3.563910671502238,-3.5642727993147636,0.35617908287583333,0.35617908287583333,0.0,0.35617908287583333,0.0,3.314676103901802,3.3146710202580287,3.0203727380086782,3.0203727380086782,0.0,3.0203727380086782,0.0
11632,1166.32,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.7833406127613607,-0.7830516290783547,0.026774178099891466,0.0267741780998918,-3.3094142823445026e-16,0.0267741780998918,-3.3094142823445026e-16,-3.548514565830577,-3.548849906954394,0.3625569171112448,0.36255691711124394,7.363389977708885e-16,0.36255691711124394,7.363389977708885e-16,3.3146748118785956,3.3146698021069017,3.020581225438185,3.020581225438185,4.97869537385418e-17,3.020581225438185,4.97869537385418e-17
11633,1166.33,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.7957703585965935,-0.7955029135514889,0.03275078418412314,0.03275078418412314,0.0,0.03275078418412314,0.0,-3.534278421323856,-3.534588588773825,0.3688554517684812,0.3688554517684812,0.0,0.3688554517684812,0.0,3.3146704189044347,3.314665477468297,3.0207911262032345,3.0207911262032345,0.0,3.0207911262032345,0.0
11634,1166.34,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.8072653842391214,-0.807018193348619,0.038799487298088575,0.038799487298088464,1.1031380941148342e-16,0.038799487298088464,1.1031380941148342e-16,-3.521130406661646,-3.521416978799403,0.37507170960439584,0.37507170960439584,0.0,0.37507170960439584,0.0,3.314663156464945,3.3146582780826286,3.0210024573539176,3.0210024573539176,0.0,3.0210024573539176,0.0
11635,1166.3500000000001,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.8178828948026395,-0.8176547006356416,0.044921705391512745,0.044921705391512634,1.1031380941148342e-16,0.044921705391512634,1.1031380941148342e-16,-3.5090006347429585,-3.509265145365155,0.381202608999172,0.3812026089991729,-7.363389977708885e-16,0.3812026089991729,-7.363389977708885e-16,3.314653242168769,3.3146484218149195,3.0212152362754456,3.0212152362754456,0.0,3.0212152362754456,0.0
