time,true_x,true_y,true_z,uncontrolled_x,uncontrolled_y,uncontrolled_z,controlled_x,controlled_y,controlled_z,u_x,u_y,u_z,target_x,target_y,target_z
1050.4,-0.6815181846876986,-1.673347507918302,2.4767204458815644,-0.6815186402834954,-1.6733472043316326,2.4767204876615523,-0.6815186402834954,-1.6733472043316326,2.4767204876615523,0.0,0.0,0.0,-1.1107328851084313,-5.233289667414185,2.3662828071377424
1050.41,-0.6809186467936288,-1.66983452981761,2.4767923480474776,-0.6809191046264863,-1.6698342452965589,2.4767923910786362,-0.6809191046264863,-1.6698342452965589,2.4767923910786362,0.0,0.0,0.0,-1.1107328851084313,-5.233289667414185,2.3662828071377424
1050.42,-0.6803175464562057,-1.6663158332917998,2.4768643899715266,-0.680318006369037,-1.666315568750254,2.476864434268766,-0.680318006369037,-1.666315568750254,2.476864434268766,0.0,0.0,0.0,-1.1107328851084313,-5.233289667414185,2.3662828071377424
1050.43,-0.6797148770892115,-1.6627914051567685,2.4769365720210903,-0.6797153389368337,-1.6627911614925468,2.476936617599059,-0.6797153389368337,-1.6627911614925468,2.476936617599059,0.0,0.0,0.0,-1.1107328851084313,-5.233289667414185,2.3662828071377424
1050.44,-0.6791106320669176,-1.6592612321943256,2.477008894565112,-0.6791110957152908,-1.6592610102900691,2.4770089414381946,-0.6791110957152908,-1.6592610102900691,2.4770089414381946,0.0,0.0,0.0,-1.1107328851084313,-5.233289667414185,2.3662828071377424
1050.45,-0.6785048047237757,-1.6557253011521762,2.477081357974107,-0.6785052700492841,-1.655725101876207,2.477081406156422,-0.6785052700492841,-1.655725101876207,2.477081406156422,0.0,0.0,0.0,-1.1107328851084313,-5.233289667414185,2.3662828071377424
1050.46,-0.6778973883541067,-1.652183598743904,2.4771539626201733,-0.6778978552428803,-1.6521834229510235,2.477154012125573,-0.6778978552428803,-1.6521834229510235,2.477154012125573,0.0,0.0,0.0,-1.1107328851084313,-5.233289667414185,2.3662828071377424
1050.47,-0.6772883762117852,-1.6486361116489578,2.4772267088770006,-0.6772888445590608,-1.64863596018118,2.47722675971907,-0.6772888445590608,-1.64863596018118,2.47722675971907,0.0,0.0,0.0,-1.1107328851084313,-5.233289667414185,2.3662828071377424
1050.48,-0.676677761509922,-1.6450828265126394,2.4772995971198797,-0.6766782312194417,-1.6450827001998993,2.477299649311936,-0.6766782312194417,-1.6450827001998993,2.477299649311936,0.0,0.0,0.0,-1.1107328851084313,-5.233289667414185,2.3662828071377424
1050.49,-0.6760655374205433,-1.6415237299460916,2.477372627725713,-0.6760660084039889,-1.6415236296069025,2.4773726812808072,-0.6760660084039889,-1.6415236296069025,2.4773726812808072,0.0,0.0,0.0,-1.1107328851084313,-5.233289667414185,2.3662828071377424
1050.5,-0.6754516970742669,-1.63795880852629,2.4774458010730243,-0.6754521692507305,-1.6379587349683424,2.4774458560039405,-0.6754521692507305,-1.6379587349683424,2.4774458560039405,0.0,0.0,0.0,-1.1107328851084313,-5.233289667414185,2.3662828071377424
1050.51,-0.6748362335599742,-1.634388048796035,2.4775191175419677,-0.6748367068554602,-1.6343880028167534,2.477519173861225,-0.6748367068554602,-1.6343880028167534,2.477519173861225,0.0,0.0,0.0,-1.1107328851084313,-5.233289667414185,2.3662828071377424
1050.52,-0.674219139924481,-1.6308114372639462,2.477592577514338,-0.674219614271441,-1.6308114196510193,2.477592635234191,-0.674219614271441,-1.6308114196510193,2.477592635234191,0.0,0.0,0.0,-1.1107328851084313,-5.233289667414185,2.3662828071377424
1050.53,-0.673600409172203,-1.6272289604044587,2.4776661813735816,-0.6736008845090999,-1.6272289719363195,2.4776662405060206,-0.6736008845090999,-1.6272289719363195,2.4776662405060206,0.0,0.0,0.0,-1.1107328851084313,-5.233289667414185,2.3662828071377424
1050.54,-0.6729800342648192,-1.6236406046578211,2.4777399295048053,-0.6729805105357203,-1.6236406461040827,2.477739990061558,-0.6729805105357203,-1.6236406461040827,2.477739990061558,0.0,0.0,0.0,-1.1107328851084313,-5.233289667414185,2.3662828071377424
1050.55,-0.6723580081209322,-1.6200463564300946,2.4778138222947876,-0.6723584852751263,-1.6200464285519538,2.47781388428732,-0.6723584852751263,-1.6200464285519538,2.47781388428732,0.0,0.0,0.0,-1.1107328851084313,-5.233289667414185,2.3662828071377424
1050.56,-0.6717343236157237,-1.6164462020931558,2.477887860131988,-0.6717348016073674,-1.6164463056437852,2.477887923571505,-0.6717348016073674,-1.6164463056437852,2.477887923571505,0.0,0.0,0.0,-1.1107328851084313,-5.233289667414185,2.3662828071377424
1050.57,-0.671108973580609,-1.6128401279846998,2.4779620434065577,-0.6711094523683931,-1.612840263709555,2.4779621083040038,-0.6711094523683931,-1.612840263709555,2.4779621083040038,0.0,0.0,0.0,-1.1107328851084313,-5.233289667414185,2.3662828071377424
1050.58,-0.6704819508028852,-1.6092281204082457,2.478036372510351,-0.6704824303497265,-1.6092282890453817,2.478036438876411,-0.6704824303497265,-1.6092282890453817,2.478036438876411,0.0,0.0,0.0,-1.1107328851084313,-5.233289667414185,2.3662828071377424
